city,start_date,year,month,year-month,#trips,duration_minutes
Chicago,2020-10-16,2020,10,2020-10,11856,328058.98333333334
Chicago,2020-10-17,2020,10,2020-10,14521,344992.23333333334
Chicago,2020-10-18,2020,10,2020-10,5222,94221.98333333334
Chicago,2020-10-19,2020,10,2020-10,7468,112566.15
Chicago,2020-10-20,2020,10,2020-10,9273,153892.26666666666
Chicago,2020-10-21,2020,10,2020-10,10302,165169.56666666668
Chicago,2020-10-22,2020,10,2020-10,13228,252770.85
Chicago,2020-10-23,2020,10,2020-10,7042,96380.26666666666
Chicago,2020-10-24,2020,10,2020-10,12452,256323.31666666668
Chicago,2020-10-25,2020,10,2020-10,8627,168277.76666666666
Chicago,2020-10-26,2020,10,2020-10,6611,83078.36666666667
Chicago,2020-10-27,2020,10,2020-10,6178,94555.45
Chicago,2020-10-28,2020,10,2020-10,9661,148858.58333333334
Chicago,2020-10-29,2020,10,2020-10,8139,105217.11666666667
Chicago,2020-10-30,2020,10,2020-10,9378,140005.36666666667
Chicago,2020-10-31,2020,10,2020-10,13179,282392.2833333333
Chicago,2020-11-01,2020,11,2020-11,5973,104028.26666666666
Chicago,2020-11-02,2020,11,2020-11,8116,119760.18333333333
Chicago,2020-11-03,2020,11,2020-11,11987,235798.16666666666
Chicago,2020-11-04,2020,11,2020-11,12030,220698.16666666666
Chicago,2020-11-05,2020,11,2020-11,12459,250181.55
Chicago,2020-11-06,2020,11,2020-11,16044,348106.18333333335
Chicago,2020-11-07,2020,11,2020-11,23846,682733.8
Chicago,2020-11-08,2020,11,2020-11,18439,568469.35
Chicago,2020-11-09,2020,11,2020-11,14098,291879.8
Chicago,2020-11-10,2020,11,2020-11,9094,146432.91666666666
Chicago,2020-11-11,2020,11,2020-11,8717,126431.66666666667
Chicago,2020-11-12,2020,11,2020-11,9084,131346.13333333333
Chicago,2020-11-13,2020,11,2020-11,8115,125580.38333333333
Chicago,2020-11-14,2020,11,2020-11,7144,133197.28333333333
Chicago,2020-11-15,2020,11,2020-11,3447,69653.53333333333
Chicago,2020-11-16,2020,11,2020-11,7136,101123.76666666666
Chicago,2020-11-17,2020,11,2020-11,6602,90690.2
Chicago,2020-11-18,2020,11,2020-11,7330,105134.9
Chicago,2020-11-19,2020,11,2020-11,9226,150388.11666666667
Chicago,2020-11-20,2020,11,2020-11,9900,179389.3
Chicago,2020-11-21,2020,11,2020-11,7899,144618.48333333334
Chicago,2020-11-22,2020,11,2020-11,5018,96484.0
Chicago,2020-11-23,2020,11,2020-11,6401,99744.2
Chicago,2020-11-24,2020,11,2020-11,2775,38524.78333333333
Chicago,2020-11-25,2020,11,2020-11,3262,50358.5
Chicago,2020-11-26,2020,11,2020-11,3583,72788.78333333334
Chicago,2020-11-27,2020,11,2020-11,5353,107949.11666666667
Chicago,2020-11-28,2020,11,2020-11,7245,179458.35
Chicago,2020-11-29,2020,11,2020-11,5453,102145.76666666666
Chicago,2020-11-30,2020,11,2020-11,3940,45384.433333333334
Chicago,2020-12-01,2020,12,2020-12,4509,59172.53333333333
Chicago,2020-12-02,2020,12,2020-12,5455,75878.55
Chicago,2020-12-03,2020,12,2020-12,5421,77700.81666666667
Chicago,2020-12-04,2020,12,2020-12,6126,95056.4
Chicago,2020-12-05,2020,12,2020-12,6059,109310.01666666666
Chicago,2020-12-06,2020,12,2020-12,4278,75455.53333333334
Chicago,2020-12-07,2020,12,2020-12,4685,62976.71666666667
Chicago,2020-12-08,2020,12,2020-12,4716,59401.61666666667
Chicago,2020-12-09,2020,12,2020-12,6640,105377.4
Chicago,2020-12-10,2020,12,2020-12,7666,129583.91666666667
Chicago,2020-12-11,2020,12,2020-12,3861,50798.21666666667
Chicago,2020-12-12,2020,12,2020-12,2467,32790.433333333334
Chicago,2020-12-13,2020,12,2020-12,4794,125268.66666666667
Chicago,2020-12-14,2020,12,2020-12,4420,55536.85
Chicago,2020-12-15,2020,12,2020-12,4784,-10746319.933333334
Chicago,2020-12-16,2020,12,2020-12,3794,48583.38333333333
Chicago,2020-12-17,2020,12,2020-12,4011,53695.816666666666
Chicago,2020-12-18,2020,12,2020-12,5014,73536.13333333333
Chicago,2020-12-19,2020,12,2020-12,5131,89853.35
Chicago,2020-12-20,2020,12,2020-12,4340,86696.56666666667
Chicago,2020-12-21,2020,12,2020-12,4681,74445.03333333334
Chicago,2020-12-22,2020,12,2020-12,4857,74217.45
Chicago,2020-12-23,2020,12,2020-12,4547,69388.2
Chicago,2020-12-24,2020,12,2020-12,1654,20276.75
Chicago,2020-12-25,2020,12,2020-12,864,15911.233333333334
Chicago,2020-12-26,2020,12,2020-12,2409,51443.3
Chicago,2020-12-27,2020,12,2020-12,3498,90572.38333333333
Chicago,2020-12-28,2020,12,2020-12,3657,58361.833333333336
Chicago,2020-12-29,2020,12,2020-12,2655,38877.61666666667
Chicago,2020-12-30,2020,12,2020-12,1850,26437.716666666667
Chicago,2020-12-31,2020,12,2020-12,2730,48976.183333333334
Chicago,2021-01-01,2021,1,2021-01,1068,21612.833333333332
Chicago,2021-01-02,2021,1,2021-01,2275,59375.566666666666
Chicago,2021-01-03,2021,1,2021-01,2383,38850.566666666666
Chicago,2021-01-04,2021,1,2021-01,3209,47507.166666666664
Chicago,2021-01-05,2021,1,2021-01,3845,56420.316666666666
Chicago,2021-01-06,2021,1,2021-01,3884,66199.4
Chicago,2021-01-07,2021,1,2021-01,3880,52923.066666666666
Chicago,2021-01-08,2021,1,2021-01,3867,54844.4
Chicago,2021-01-09,2021,1,2021-01,4961,91534.15
Chicago,2021-01-10,2021,1,2021-01,3303,57655.65
Chicago,2021-01-11,2021,1,2021-01,3382,46982.28333333333
Chicago,2021-01-12,2021,1,2021-01,4186,56996.1
Chicago,2021-01-13,2021,1,2021-01,4449,61199.4
Chicago,2021-01-14,2021,1,2021-01,3618,45808.933333333334
Chicago,2021-01-15,2021,1,2021-01,4148,58395.23333333333
Chicago,2021-01-16,2021,1,2021-01,3302,60393.916666666664
Chicago,2021-01-17,2021,1,2021-01,2546,40403.816666666666
Chicago,2021-01-18,2021,1,2021-01,3600,51515.2
Chicago,2021-01-19,2021,1,2021-01,3154,37476.75
Chicago,2021-01-20,2021,1,2021-01,2713,45990.63333333333
Chicago,2021-01-21,2021,1,2021-01,4202,62007.433333333334
Chicago,2021-01-22,2021,1,2021-01,3132,40748.98333333333
Chicago,2021-01-23,2021,1,2021-01,3565,49812.51666666667
Chicago,2021-01-24,2021,1,2021-01,3018,52532.2
Chicago,2021-01-25,2021,1,2021-01,3032,43990.25
Chicago,2021-01-26,2021,1,2021-01,1266,18398.516666666666
Chicago,2021-01-27,2021,1,2021-01,2256,31098.233333333334
Chicago,2021-01-28,2021,1,2021-01,2616,36748.0
Chicago,2021-01-29,2021,1,2021-01,3268,45371.833333333336
Chicago,2021-01-30,2021,1,2021-01,2220,33015.416666666664
Chicago,2021-01-31,2021,1,2021-01,486,12759.166666666666
Chicago,2021-02-01,2021,2,2021-02,1797,31099.216666666667
Chicago,2021-02-02,2021,2,2021-02,2317,42195.05
Chicago,2021-02-03,2021,2,2021-02,2710,43469.05
Chicago,2021-02-04,2021,2,2021-02,1721,23931.883333333335
Chicago,2021-02-05,2021,2,2021-02,1326,69620.86666666667
Chicago,2021-02-06,2021,2,2021-02,859,67966.08333333333
Chicago,2021-02-07,2021,2,2021-02,569,21291.716666666667
Chicago,2021-02-08,2021,2,2021-02,928,22905.25
Chicago,2021-02-09,2021,2,2021-02,1288,20985.35
Chicago,2021-02-10,2021,2,2021-02,1245,22848.13333333333
Chicago,2021-02-11,2021,2,2021-02,1368,24554.166666666668
Chicago,2021-02-12,2021,2,2021-02,1843,33394.36666666667
Chicago,2021-02-13,2021,2,2021-02,727,16963.983333333334
Chicago,2021-02-14,2021,2,2021-02,498,25278.166666666668
Chicago,2021-02-15,2021,2,2021-02,350,17802.333333333332
Chicago,2021-02-16,2021,2,2021-02,284,27034.65
Chicago,2021-02-17,2021,2,2021-02,634,34341.21666666667
Chicago,2021-02-18,2021,2,2021-02,799,20865.416666666668
Chicago,2021-02-19,2021,2,2021-02,989,39045.933333333334
Chicago,2021-02-20,2021,2,2021-02,1141,52429.683333333334
Chicago,2021-02-21,2021,2,2021-02,905,26632.35
Chicago,2021-02-22,2021,2,2021-02,1515,28720.766666666666
Chicago,2021-02-23,2021,2,2021-02,2846,59128.933333333334
Chicago,2021-02-24,2021,2,2021-02,3147,52853.53333333333
Chicago,2021-02-25,2021,2,2021-02,3185,46365.75
Chicago,2021-02-26,2021,2,2021-02,3932,65611.08333333333
Chicago,2021-02-27,2021,2,2021-02,7287,201856.05
Chicago,2021-02-28,2021,2,2021-02,3412,72719.35
Chicago,2021-03-01,2021,3,2021-03,3467,50385.9
Chicago,2021-03-02,2021,3,2021-03,4085,76565.16666666667
Chicago,2021-03-03,2021,3,2021-03,5720,101174.41666666667
Chicago,2021-03-04,2021,3,2021-03,3991,66122.98333333334
Chicago,2021-03-05,2021,3,2021-03,5440,93277.21666666666
Chicago,2021-03-06,2021,3,2021-03,6904,217312.23333333334
Chicago,2021-03-07,2021,3,2021-03,6484,161213.35
Chicago,2021-03-08,2021,3,2021-03,8952,243092.68333333332
Chicago,2021-03-09,2021,3,2021-03,10409,237917.58333333334
Chicago,2021-03-10,2021,3,2021-03,7397,135771.4
Chicago,2021-03-11,2021,3,2021-03,7622,129553.9
Chicago,2021-03-12,2021,3,2021-03,7224,126796.48333333334
Chicago,2021-03-13,2021,3,2021-03,12664,371008.68333333335
Chicago,2021-03-14,2021,3,2021-03,5350,124161.23333333334
Chicago,2021-03-15,2021,3,2021-03,2212,27538.866666666665
Chicago,2021-03-16,2021,3,2021-03,4253,63124.48333333333
Chicago,2021-03-17,2021,3,2021-03,3742,56378.36666666667
Chicago,2021-03-18,2021,3,2021-03,3726,64392.416666666664
Chicago,2021-03-19,2021,3,2021-03,6702,135552.46666666667
Chicago,2021-03-20,2021,3,2021-03,12832,365255.86666666664
Chicago,2021-03-21,2021,3,2021-03,16342,551002.6833333333
Chicago,2021-03-22,2021,3,2021-03,11167,310552.23333333334
Chicago,2021-03-23,2021,3,2021-03,5345,83948.98333333334
Chicago,2021-03-24,2021,3,2021-03,8275,150567.8
Chicago,2021-03-25,2021,3,2021-03,6127,99196.2
Chicago,2021-03-26,2021,3,2021-03,6291,99409.38333333333
Chicago,2021-03-27,2021,3,2021-03,12852,348494.7166666667
Chicago,2021-03-28,2021,3,2021-03,7451,176330.86666666667
Chicago,2021-03-29,2021,3,2021-03,9027,220263.61666666667
Chicago,2021-03-30,2021,3,2021-03,9908,232539.08333333334
Chicago,2021-03-31,2021,3,2021-03,6535,105833.06666666667
Chicago,2021-04-01,2021,4,2021-04,5635,87098.15
Chicago,2021-04-02,2021,4,2021-04,9313,301840.31666666665
Chicago,2021-04-03,2021,4,2021-04,19646,638239.8333333334
Chicago,2021-04-04,2021,4,2021-04,17180,699376.4833333334
Chicago,2021-04-05,2021,4,2021-04,11424,311001.51666666666
Chicago,2021-04-06,2021,4,2021-04,17313,541884.6666666666
Chicago,2021-04-07,2021,4,2021-04,15605,444540.9166666667
Chicago,2021-04-08,2021,4,2021-04,5397,89378.01666666666
Chicago,2021-04-09,2021,4,2021-04,12459,369890.1666666667
Chicago,2021-04-10,2021,4,2021-04,5532,117219.88333333333
Chicago,2021-04-11,2021,4,2021-04,10987,266031.85
Chicago,2021-04-12,2021,4,2021-04,11144,235321.3
Chicago,2021-04-13,2021,4,2021-04,10161,186916.61666666667
Chicago,2021-04-14,2021,4,2021-04,8337,143722.2
Chicago,2021-04-15,2021,4,2021-04,8708,144600.23333333334
Chicago,2021-04-16,2021,4,2021-04,11177,246212.01666666666
Chicago,2021-04-17,2021,4,2021-04,14101,353347.7
Chicago,2021-04-18,2021,4,2021-04,13319,341671.2
Chicago,2021-04-19,2021,4,2021-04,6763,108556.75
Chicago,2021-04-20,2021,4,2021-04,6486,91447.03333333334
Chicago,2021-04-21,2021,4,2021-04,6591,105469.91666666667
Chicago,2021-04-22,2021,4,2021-04,10827,193521.08333333334
Chicago,2021-04-23,2021,4,2021-04,13462,294817.15
Chicago,2021-04-24,2021,4,2021-04,15106,348325.4666666667
Chicago,2021-04-25,2021,4,2021-04,8867,179409.18333333332
Chicago,2021-04-26,2021,4,2021-04,14430,342096.38333333336
Chicago,2021-04-27,2021,4,2021-04,18266,446490.75
Chicago,2021-04-28,2021,4,2021-04,6812,104447.38333333333
Chicago,2021-04-29,2021,4,2021-04,9869,166298.4
Chicago,2021-04-30,2021,4,2021-04,12313,241811.46666666667
Chicago,2021-05-01,2021,5,2021-05,24401,783358.3166666667
Chicago,2021-05-02,2021,5,2021-05,24799,962681.1
Chicago,2021-05-03,2021,5,2021-05,9803,191699.18333333332
Chicago,2021-05-04,2021,5,2021-05,9327,154047.28333333333
Chicago,2021-05-05,2021,5,2021-05,12602,224909.56666666668
Chicago,2021-05-06,2021,5,2021-05,9574,156436.43333333332
Chicago,2021-05-07,2021,5,2021-05,13499,289275.75
Chicago,2021-05-08,2021,5,2021-05,15241,426360.9666666667
Chicago,2021-05-09,2021,5,2021-05,7333,194782.58333333334
Chicago,2021-05-10,2021,5,2021-05,9367,151236.01666666666
Chicago,2021-05-11,2021,5,2021-05,11099,198100.66666666666
Chicago,2021-05-12,2021,5,2021-05,13436,233301.06666666668
Chicago,2021-05-13,2021,5,2021-05,16592,352744.1
Chicago,2021-05-14,2021,5,2021-05,20480,512127.9
Chicago,2021-05-15,2021,5,2021-05,15523,405047.6666666667
Chicago,2021-05-16,2021,5,2021-05,23552,798983.2833333333
Chicago,2021-05-17,2021,5,2021-05,15219,331995.0333333333
Chicago,2021-05-18,2021,5,2021-05,12671,231166.56666666668
Chicago,2021-05-19,2021,5,2021-05,16068,330474.61666666664
Chicago,2021-05-20,2021,5,2021-05,20540,493227.35
Chicago,2021-05-21,2021,5,2021-05,24921,644828.0833333334
Chicago,2021-05-22,2021,5,2021-05,35025,1129907.3666666667
Chicago,2021-05-23,2021,5,2021-05,21597,706640.9
Chicago,2021-05-24,2021,5,2021-05,19949,555881.7833333333
Chicago,2021-05-25,2021,5,2021-05,18914,412884.5333333333
Chicago,2021-05-26,2021,5,2021-05,20490,472318.18333333335
Chicago,2021-05-27,2021,5,2021-05,11836,215081.26666666666
Chicago,2021-05-28,2021,5,2021-05,7319,108164.91666666667
Chicago,2021-05-29,2021,5,2021-05,21812,577384.15
Chicago,2021-05-30,2021,5,2021-05,26981,930288.65
Chicago,2021-05-31,2021,5,2021-05,21663,668368.85
Chicago,2021-06-01,2021,6,2021-06,19510,509171.5833333333
Chicago,2021-06-02,2021,6,2021-06,20270,513692.6
Chicago,2021-06-03,2021,6,2021-06,23576,586131.5166666667
Chicago,2021-06-04,2021,6,2021-06,25839,702808.3833333333
Chicago,2021-06-05,2021,6,2021-06,36697,1351244.8166666667
Chicago,2021-06-06,2021,6,2021-06,29112,984297.7166666667
Chicago,2021-06-07,2021,6,2021-06,17672,380288.15
Chicago,2021-06-08,2021,6,2021-06,22651,493479.85
Chicago,2021-06-09,2021,6,2021-06,24871,657735.3833333333
Chicago,2021-06-10,2021,6,2021-06,25642,637167.9833333333
Chicago,2021-06-11,2021,6,2021-06,29897,845542.0833333334
Chicago,2021-06-12,2021,6,2021-06,34624,1049241.4166666667
Chicago,2021-06-13,2021,6,2021-06,34832,1135957.9666666666
Chicago,2021-06-14,2021,6,2021-06,23382,533074.7833333333
Chicago,2021-06-15,2021,6,2021-06,24204,584538.6833333333
Chicago,2021-06-16,2021,6,2021-06,25620,585607.5666666667
Chicago,2021-06-17,2021,6,2021-06,26334,636919.35
Chicago,2021-06-18,2021,6,2021-06,28091,672146.0666666667
Chicago,2021-06-19,2021,6,2021-06,36328,1098841.7
Chicago,2021-06-20,2021,6,2021-06,21156,689570.8
Chicago,2021-06-21,2021,6,2021-06,21563,455979.31666666665
Chicago,2021-06-22,2021,6,2021-06,25528,550731.1
Chicago,2021-06-23,2021,6,2021-06,23887,473771.38333333336
Chicago,2021-06-24,2021,6,2021-06,15244,282952.7833333333
Chicago,2021-06-25,2021,6,2021-06,16815,397261.06666666665
Chicago,2021-06-26,2021,6,2021-06,14662,385024.55
Chicago,2021-06-27,2021,6,2021-06,28657,842203.9666666667
Chicago,2021-06-28,2021,6,2021-06,16326,301850.43333333335
Chicago,2021-06-29,2021,6,2021-06,17727,341075.8
Chicago,2021-06-30,2021,6,2021-06,18878,349963.4166666667
Chicago,2021-07-01,2021,7,2021-07,24750,524064.3333333333
Chicago,2021-07-02,2021,7,2021-07,26714,617557.2666666667
Chicago,2021-07-03,2021,7,2021-07,33045,1039738.5833333334
Chicago,2021-07-04,2021,7,2021-07,33307,1182404.9666666666
Chicago,2021-07-05,2021,7,2021-07,27237,945945.7166666667
Chicago,2021-07-06,2021,7,2021-07,23627,494873.6
Chicago,2021-07-07,2021,7,2021-07,22992,477875.1
Chicago,2021-07-08,2021,7,2021-07,22995,618279.0166666667
Chicago,2021-07-09,2021,7,2021-07,29584,747773.7333333334
Chicago,2021-07-10,2021,7,2021-07,25046,686203.95
Chicago,2021-07-11,2021,7,2021-07,13238,298480.06666666665
Chicago,2021-07-12,2021,7,2021-07,20058,435656.1166666667
Chicago,2021-07-13,2021,7,2021-07,22885,457518.56666666665
Chicago,2021-07-14,2021,7,2021-07,25505,519068.1
Chicago,2021-07-15,2021,7,2021-07,20869,403167.76666666666
Chicago,2021-07-16,2021,7,2021-07,24010,531498.0666666667
Chicago,2021-07-17,2021,7,2021-07,37261,989211.4166666666
Chicago,2021-07-18,2021,7,2021-07,32017,918825.1166666667
Chicago,2021-07-19,2021,7,2021-07,23872,545052.9833333333
Chicago,2021-07-20,2021,7,2021-07,26227,518359.25
Chicago,2021-07-21,2021,7,2021-07,25444,493088.8333333333
Chicago,2021-07-22,2021,7,2021-07,26101,514066.56666666665
Chicago,2021-07-23,2021,7,2021-07,26232,569649.5833333334
Chicago,2021-07-24,2021,7,2021-07,31669,848765.25
Chicago,2021-07-25,2021,7,2021-07,30928,804808.1333333333
Chicago,2021-07-26,2021,7,2021-07,23652,502854.5833333333
Chicago,2021-07-27,2021,7,2021-07,25047,509252.1666666667
Chicago,2021-07-28,2021,7,2021-07,26151,555583.0666666667
Chicago,2021-07-29,2021,7,2021-07,26560,544442.8833333333
Chicago,2021-07-30,2021,7,2021-07,29648,634549.6333333333
Chicago,2021-07-31,2021,7,2021-07,35739,982459.5166666667
Chicago,2021-08-01,2021,8,2021-08,30058,840488.5666666667
Chicago,2021-08-02,2021,8,2021-08,23302,486901.35
Chicago,2021-08-03,2021,8,2021-08,24773,521758.26666666666
Chicago,2021-08-04,2021,8,2021-08,25215,489716.0
Chicago,2021-08-05,2021,8,2021-08,26213,512537.6
Chicago,2021-08-06,2021,8,2021-08,26876,589532.3833333333
Chicago,2021-08-07,2021,8,2021-08,35580,903581.9666666667
Chicago,2021-08-08,2021,8,2021-08,27451,716845.6166666667
Chicago,2021-08-09,2021,8,2021-08,17085,330310.25
Chicago,2021-08-10,2021,8,2021-08,20539,378752.7833333333
Chicago,2021-08-11,2021,8,2021-08,21222,396694.23333333334
Chicago,2021-08-12,2021,8,2021-08,24047,455133.2
Chicago,2021-08-13,2021,8,2021-08,28742,585129.65
Chicago,2021-08-14,2021,8,2021-08,37328,994891.3833333333
Chicago,2021-08-15,2021,8,2021-08,31379,814258.7166666667
Chicago,2021-08-16,2021,8,2021-08,23447,504351.26666666666
Chicago,2021-08-17,2021,8,2021-08,24852,470472.73333333334
Chicago,2021-08-18,2021,8,2021-08,25211,482339.9
Chicago,2021-08-19,2021,8,2021-08,25160,468358.9666666667
Chicago,2021-08-20,2021,8,2021-08,28344,610950.85
Chicago,2021-08-21,2021,8,2021-08,31412,776705.95
Chicago,2021-08-22,2021,8,2021-08,30316,816941.85
Chicago,2021-08-23,2021,8,2021-08,23607,483753.48333333334
Chicago,2021-08-24,2021,8,2021-08,17496,293665.4
Chicago,2021-08-25,2021,8,2021-08,20604,339160.6
Chicago,2021-08-26,2021,8,2021-08,26247,535822.0
Chicago,2021-08-27,2021,8,2021-08,27724,542332.4
Chicago,2021-08-28,2021,8,2021-08,30735,724517.9833333333
Chicago,2021-08-29,2021,8,2021-08,23554,547626.5
Chicago,2021-08-30,2021,8,2021-08,22570,411491.45
Chicago,2021-08-31,2021,8,2021-08,23263,377296.95
Chicago,2021-09-01,2021,9,2021-09,25025,429965.7166666667
Chicago,2021-09-02,2021,9,2021-09,24981,481841.75
Chicago,2021-09-03,2021,9,2021-09,24010,480848.31666666665
Chicago,2021-09-04,2021,9,2021-09,27857,706749.2833333333
Chicago,2021-09-05,2021,9,2021-09,32858,1046995.7666666667
Chicago,2021-09-06,2021,9,2021-09,29033,833108.6
Chicago,2021-09-07,2021,9,2021-09,19407,321677.1
Chicago,2021-09-08,2021,9,2021-09,24442,437609.5333333333
Chicago,2021-09-09,2021,9,2021-09,25208,434318.3
Chicago,2021-09-10,2021,9,2021-09,26983,526588.75
Chicago,2021-09-11,2021,9,2021-09,32806,810846.75
Chicago,2021-09-12,2021,9,2021-09,26935,644526.75
Chicago,2021-09-13,2021,9,2021-09,21851,410170.13333333336
Chicago,2021-09-14,2021,9,2021-09,23357,387086.93333333335
Chicago,2021-09-15,2021,9,2021-09,24853,466519.01666666666
Chicago,2021-09-16,2021,9,2021-09,27164,511290.9166666667
Chicago,2021-09-17,2021,9,2021-09,27005,569822.75
Chicago,2021-09-18,2021,9,2021-09,33011,813001.9166666666
Chicago,2021-09-19,2021,9,2021-09,28802,712029.45
Chicago,2021-09-20,2021,9,2021-09,20055,337649.9666666667
Chicago,2021-09-21,2021,9,2021-09,18303,283048.0833333333
Chicago,2021-09-22,2021,9,2021-09,17179,243714.43333333332
Chicago,2021-09-23,2021,9,2021-09,20728,315600.15
Chicago,2021-09-24,2021,9,2021-09,24947,457595.4666666667
Chicago,2021-09-25,2021,9,2021-09,30473,687434.55
Chicago,2021-09-26,2021,9,2021-09,26707,633777.8666666667
Chicago,2021-09-27,2021,9,2021-09,21688,384972.23333333334
Chicago,2021-09-28,2021,9,2021-09,22755,366011.81666666665
Chicago,2021-09-29,2021,9,2021-09,23645,383452.55
Chicago,2021-09-30,2021,9,2021-09,24079,390778.7166666667
Chicago,2021-10-01,2021,10,2021-10,27170,638902.3
Chicago,2021-10-02,2021,10,2021-10,24616,665701.9333333333
Chicago,2021-10-03,2021,10,2021-10,19724,519049.0333333333
Chicago,2021-10-04,2021,10,2021-10,18688,297467.9166666667
Chicago,2021-10-05,2021,10,2021-10,21168,339876.85
Chicago,2021-10-06,2021,10,2021-10,21918,376049.36666666664
Chicago,2021-10-07,2021,10,2021-10,17278,261891.36666666667
Chicago,2021-10-08,2021,10,2021-10,22166,374367.3333333333
Chicago,2021-10-09,2021,10,2021-10,33202,830420.1166666667
Chicago,2021-10-10,2021,10,2021-10,32031,1035820.9833333333
Chicago,2021-10-11,2021,10,2021-10,13970,257427.21666666667
Chicago,2021-10-12,2021,10,2021-10,20992,323444.0
Chicago,2021-10-13,2021,10,2021-10,19563,280233.85
Chicago,2021-10-14,2021,10,2021-10,22356,375440.7833333333
Chicago,2021-10-15,2021,10,2021-10,21814,381156.9666666667
Chicago,2021-10-16,2021,10,2021-10,27107,594123.85
Chicago,2021-10-17,2021,10,2021-10,25205,619358.5666666667
Chicago,2021-10-18,2021,10,2021-10,21671,386816.2833333333
Chicago,2021-10-19,2021,10,2021-10,23869,357062.2833333333
Chicago,2021-10-20,2021,10,2021-10,23718,373063.3333333333
Chicago,2021-10-21,2021,10,2021-10,18304,262866.3
Chicago,2021-10-22,2021,10,2021-10,20768,319731.51666666666
Chicago,2021-10-23,2021,10,2021-10,23200,503277.6666666667
Chicago,2021-10-24,2021,10,2021-10,5649,90666.95
Chicago,2021-10-25,2021,10,2021-10,9386,110025.8
Chicago,2021-10-26,2021,10,2021-10,18617,259839.43333333332
Chicago,2021-10-27,2021,10,2021-10,19386,257754.71666666667
Chicago,2021-10-28,2021,10,2021-10,11512,138731.95
Chicago,2021-10-29,2021,10,2021-10,7409,95483.46666666666
Chicago,2021-10-30,2021,10,2021-10,20598,373175.2166666667
Chicago,2021-10-31,2021,10,2021-10,18171,352495.51666666666
Chicago,2021-11-01,2021,11,2021-11,14447,195380.18333333332
Chicago,2021-11-02,2021,11,2021-11,14943,189386.51666666666
Chicago,2021-11-03,2021,11,2021-11,14820,183896.21666666667
Chicago,2021-11-04,2021,11,2021-11,15088,210636.85
Chicago,2021-11-05,2021,11,2021-11,16397,243521.38333333333
Chicago,2021-11-06,2021,11,2021-11,19119,476082.0
Chicago,2021-11-07,2021,11,2021-11,19074,420930.85
Chicago,2021-11-08,2021,11,2021-11,17506,288069.56666666665
Chicago,2021-11-09,2021,11,2021-11,16771,216856.21666666667
Chicago,2021-11-10,2021,11,2021-11,17681,226817.96666666667
Chicago,2021-11-11,2021,11,2021-11,12299,144532.83333333334
Chicago,2021-11-12,2021,11,2021-11,10226,125137.55
Chicago,2021-11-13,2021,11,2021-11,10999,170661.76666666666
Chicago,2021-11-14,2021,11,2021-11,7400,109356.41666666667
Chicago,2021-11-15,2021,11,2021-11,9989,138727.45
Chicago,2021-11-16,2021,11,2021-11,13773,162318.4
Chicago,2021-11-17,2021,11,2021-11,11620,134800.83333333334
Chicago,2021-11-18,2021,11,2021-11,11062,122376.41666666667
Chicago,2021-11-19,2021,11,2021-11,11914,162734.86666666667
Chicago,2021-11-20,2021,11,2021-11,13318,216678.28333333333
Chicago,2021-11-21,2021,11,2021-11,11087,217486.61666666667
Chicago,2021-11-22,2021,11,2021-11,8582,113301.25
Chicago,2021-11-23,2021,11,2021-11,9536,126609.25
Chicago,2021-11-24,2021,11,2021-11,9032,131936.5
Chicago,2021-11-25,2021,11,2021-11,4191,86795.68333333333
Chicago,2021-11-26,2021,11,2021-11,4572,76396.01666666666
Chicago,2021-11-27,2021,11,2021-11,6483,105311.86666666667
Chicago,2021-11-28,2021,11,2021-11,6442,90596.13333333333
Chicago,2021-11-29,2021,11,2021-11,9331,104423.43333333333
Chicago,2021-11-30,2021,11,2021-11,12276,140408.28333333333
Chicago,2021-12-01,2021,12,2021-12,12529,181476.06666666668
Chicago,2021-12-02,2021,12,2021-12,15179,213480.2
Chicago,2021-12-03,2021,12,2021-12,13872,180010.26666666666
Chicago,2021-12-04,2021,12,2021-12,12192,184202.01666666666
Chicago,2021-12-05,2021,12,2021-12,4926,74770.7
Chicago,2021-12-06,2021,12,2021-12,7763,89957.8
Chicago,2021-12-07,2021,12,2021-12,7487,71808.36666666667
Chicago,2021-12-08,2021,12,2021-12,9350,112940.01666666666
Chicago,2021-12-09,2021,12,2021-12,10877,122105.45
Chicago,2021-12-10,2021,12,2021-12,8171,109360.66666666667
Chicago,2021-12-11,2021,12,2021-12,8598,130771.11666666667
Chicago,2021-12-12,2021,12,2021-12,9019,173341.35
Chicago,2021-12-13,2021,12,2021-12,9962,140104.41666666666
Chicago,2021-12-14,2021,12,2021-12,11190,168763.26666666666
Chicago,2021-12-15,2021,12,2021-12,12201,161146.16666666666
Chicago,2021-12-16,2021,12,2021-12,9486,130011.76666666666
Chicago,2021-12-17,2021,12,2021-12,9060,117257.13333333333
Chicago,2021-12-18,2021,12,2021-12,6303,82923.43333333333
Chicago,2021-12-19,2021,12,2021-12,6023,109781.4
Chicago,2021-12-20,2021,12,2021-12,7590,108756.15
Chicago,2021-12-21,2021,12,2021-12,6879,91149.96666666666
Chicago,2021-12-22,2021,12,2021-12,5292,70496.81666666667
Chicago,2021-12-23,2021,12,2021-12,6096,109112.11666666667
Chicago,2021-12-24,2021,12,2021-12,4806,80524.21666666666
Chicago,2021-12-25,2021,12,2021-12,3063,79650.58333333333
